16,4,0,Il,employa,0,0,,,

16,5,0,Il,emploie,0,0,256,,
16,5,0,Ils,emploient,0,0,512,,
16,5,0,J',emploie,0,0,256,,
16,5,0,Tu,emploies,0,0,256,,
16,5,0,Nous,employions,0,0,1024,,
16,5,0,Vous,employiez,0,0,1024,,

16,6,0,Nous,employassions,0,0,,,
16,6,0,J',employasse,0,0,,,
16,6,0,Vous,employassiez,0,0,,,
16,6,0,Tu,employasses,0,0,,,
16,6,0,Ils,employassent,0,0,,,
16,6,0,Il,employât,0,0,,,

16,7,0,Il,emploierait,0,0,256,,
16,7,0,Ils,emploieraient,0,0,512,,
16,7,0,J',emploierais,0,0,256,,
16,7,0,Nous,emploierions,0,0,1024,,
16,7,0,Tu,emploierais,0,0,256,,
16,7,0,Vous,emploieriez,0,0,1024,,
16,9,0,employant,,0,0,0,,
16,10,0,employé,,0,0,,,
16,20,0,employer,,0,0,0,,
17,1,0,Nous,envoyons,0,0,,,
17,1,0,J',envoie,0,0,128,,
17,1,0,Vous,envoyez,0,0,,,
17,1,0,Tu,envoies,0,0,128,,
17,1,0,Ils,envoient,0,0,256,,
17,1,0,Il,envoie,0,0,128,,
17,2,0,Il,enverra,0,0,504,,
17,2,0,Ils,enverront,0,0,1008,,
17,2,0,J',enverrai,0,0,504,,
17,2,0,Nous,enverrons,0,0,2016,,
17,2,0,Tu,enverras,0,0,504,,
17,2,0,Vous,enverrez,0,0,2016,,
17,3,0,Nous,envoyions,0,0,,,
17,3,0,J',envoyais,0,0,,,
17,3,0,Vous,envoyiez,0,0,,,
17,3,0,Tu,envoyais,0,0,,,
17,3,0,Ils,envoyaient,0,0,,,
17,3,0,Il,envoyait,0,0,,,
17,4,0,Nous,envoyâmes,0,0,,,
17,4,0,J',envoyai,0,0,,,
17,4,0,Vous,envoyâtes,0,0,,,
17,4,0,Tu,envoyas,0,0,,,
17,4,0,Ils,envoyèrent,0,0,,,
17,4,0,Il,envoya,0,0,,,
17,5,0,Il,envoie,0,0,1152,,
17,5,0,Ils,envoient,0,0,256,,
17,5,0,J',envoie,0,0,1664,,
17,5,0,Tu,envoies,0,0,1152,,

17,5,0,Nous,envoyions,0,0,512,
17,5,0,Vous,envoyiez,0,0,512,,

17,6,0,Nous,envoyassions,0,0,,,
17,6,0,J',envoyasse,0,0,,,
17,6,0,Vous,envoyassiez,0,0,,,
17,6,0,Tu,envoyasses,0,0,,,
17,6,0,Ils,envoyassent,0,0,,,
17,6,0,Il,envoyât,0,0,,,
17,7,0,Il,enverrait,0,0,504,,
17,7,0,Ils,enverraient,0,0,1008,,
17,7,0,J',enverrais,0,0,504,,
17,7,0,Nous,enverrions,0,0,2016,,
17,7,0,Tu,enverrais,0,0,504,,
17,7,0,Vous,enverriez,0,0,2016,,
17,9,0,envoyant,,0,0,0,,
17,10,0,envoyé,,0,0,,,
17,20,0,envoyer,,0,0,0,,
18,1,0,Il,espère,0,0,64,,
18,1,0,Ils,espèrent,0,0,128,,
18,1,0,J',espère,0,0,64,,
18,1,0,Tu,espères,0,0,64,,
18,1,0,Nous,espérons,0,0,,,
18,1,0,Vous,espérez,0,0,,,
18,2,0,Nous,espérerons,0,0,,,
18,2,0,J',espérerai,0,0,,,
18,2,0,Vous,espérerez,0,0,,,
18,2,0,Tu,espéreras,0,0,,,
18,2,0,Ils,espéreront,0,0,,,
18,2,0,Il,espérera,0,0,,,
18,3,0,Nous,espérions,0,0,,,
18,3,0,J',espérais,0,0,,,
18,3,0,Vous,espériez,0,0,,,
18,3,0,Tu,espérais,0,0,,,
18,3,0,Ils,espéraient,0,0,,,
18,3,0,Il,espérait,0,0,,,
18,4,0,Nous,espérâmes,0,0,,,
18,4,0,J',espérai,0,0,,,
18,4,0,Vous,espérâtes,0,0,,,
18,4,0,Tu,espéras,0,0,,,
18,4,0,Ils,espérèrent,0,0,,,
18,4,0,Il,espéra,0,0,,,
18,5,0,Il,espère,0,0,64,,
18,5,0,Ils,espèrent,0,0,128,,
18,5,0,J',espère,0,0,64,,
18,5,0,Tu,espères,0,0,64,,
18,5,0,Nous,espérions,0,0,,,
18,5,0,Vous,espériez,0,0,,,
18,6,0,Nous,espérassions,0,0,,,
18,6,0,J',espérasse,0,0,,,
18,6,0,Vous,espérassiez,0,0,,,
18,6,0,Tu,espérasses,0,0,,,
18,6,0,Ils,espérassent,0,0,,,
18,6,0,Il,espérât,0,0,,,
18,7,0,Nous,espérerions,0,0,,,
18,7,0,J',espérerais,0,0,,,
18,7,0,Vous,espéreriez,0,0,,,
18,7,0,Tu,espérerais,0,0,,,
18,7,0,Ils,espéreraient,0,0,,,
18,7,0,Il,espérerait,0,0,,,
18,9,0,espérant,,0,0,0,,
18,10,0,espéré,,0,0,0,,
18,20,0,espérer,,0,0,0,,
19,1,0,Il,essaie,0,0,640,,
19,1,0,Ils,essaient,0,0,256,,
19,1,0,J',essaie,0,0,640,,
19,1,0,Tu,essaies,0,0,128,,
